,Wind_1,Solar_1,Load_1,Wind_2,Solar_2,Load_2,Wind_3,Solar_3,Load_3,Wind_4,Solar_4,Load_4,Wind_5,Solar_5,Load_5
0,1122.2192241883372,224.4061991510213,6917.342421623991,1122.2038021421527,224.38028448198443,6917.338912817762,1122.2065843677615,224.38627021883136,6917.3189335196475,1122.2326354122256,224.43417471025592,6917.379959735201,1122.1971648669337,224.34417846177226,6917.333335372732
1,1122.0217848840068,224.61604380130632,6917.092524451716,1122.0216416540454,224.54614173889024,6917.1166041321585,1122.0287329974483,224.58434199809892,6917.086283249361,1122.0030737343143,224.6706802797304,6917.100676340563,1122.0211845460246,224.45500275015695,6917.144380969507
2,1123.3349614649346,224.4207070213111,6917.683904655258,1123.346281638675,224.25665618146974,6917.7824678346315,1123.3301733046105,224.3823655736001,6917.675760738532,1123.337184837394,224.46880471374112,6917.701659180204,1123.3493344693711,223.95657083059865,6917.958067975918
3,1122.920507907465,224.88544994405086,6917.138767453291,1122.8926979895382,224.63926821759517,6917.268115552522,1122.9215454455166,224.8436967413741,6917.132827135183,1122.9118714924603,224.93575310519512,6917.152106019117,1122.835909068182,224.02457418850238,6917.575284870722
4,1123.651845999814,224.8494232590679,6917.25263987187,1123.6802934490213,224.23574003534353,6917.666859534417,1123.6564474783906,224.8005251284126,6917.248978805576,1123.6421958886156,224.89600259022748,6917.267371577059,1123.6777324162492,223.58821055250203,6918.020912152563
5,1124.5093650389897,225.04075807434808,6917.068604192944,1124.5100901294934,223.8661837289978,6917.88723274252,1124.5167406369435,224.9327258775879,6917.113688937636,1124.507080810188,225.10328292948495,6917.067451141091,1124.5344565678822,224.0010156343628,6917.587374828072
6,1124.3331449881998,225.15713572748643,6916.865691097169,1124.2792235270945,223.89270827420694,6917.54445877829,1124.3366945044008,224.93297166623813,6916.980626912503,1124.3240606442896,225.2295464003895,6916.8605970458075,1124.373518432757,223.8414733136509,6917.289601208357
7,1124.9117099982923,225.40056461487012,6916.736711096133,1125.05034283225,224.48146197591024,6917.106710028018,1124.9082866055196,224.87465589884715,6917.027335863675,1124.9072642666524,225.5093376377602,6916.71212131914,1125.1044767243093,224.40779051575856,6916.918890070285
8,1124.8572897145195,225.5894513779825,6916.664962461732,1124.9275926181717,224.5335994714445,6916.989734462045,1124.7987168261452,224.82289511501253,6917.030463075779,1124.850306374733,225.704065417642,6916.638991943143,1124.9430657455368,224.3723251575178,6916.849839469932
9,1125.569731763568,225.64398834789907,6916.870784373005,1125.8343713199758,224.7412642010561,6917.403867841681,1125.5996133005285,224.62857261980687,6917.490640968998,1125.5573561703825,225.76633099402105,6916.839144499024,1125.8320560967588,224.50429753149663,6917.247186259349
10,1125.1600513460521,226.01237712135682,6916.147305230992,1124.992603123415,225.303235241083,6916.216979484456,1124.9713444712047,224.79093507757554,6916.5943072544505,1125.158302128542,226.15105847349534,6916.1092099951675,1125.0907860996608,224.92753056517014,6916.136120180981
11,1126.7245725481614,225.69200087563618,6916.968822767808,1127.179124364148,224.94983235971554,6917.473413189723,1126.8799648969277,224.4333971537791,6917.736336191966,1126.690530368577,225.90443570391758,6916.86894034393,1127.0915197222337,224.65612689630612,6917.304782470538
12,1127.1321428592523,225.45141382139997,6916.947662145149,1127.3584648545107,225.10642073673085,6917.153455913316,1127.2405488665422,224.54381368678884,6917.4231964948285,1127.116390901359,225.8760845176585,6916.697836280118,1127.234325903209,224.7918896488555,6916.994578510772
13,1126.8021405599657,225.6047649658495,6916.727044502922,1126.9309523366037,225.04501108594476,6916.9810319940525,1126.8348803184572,224.40432105727731,6917.2618435422855,1126.8153584263864,226.12595779963075,6916.467214326091,1126.9131302497926,224.7873595780903,6916.795187006422
14,1127.5984761465352,225.54331947777067,6916.826691215043,1127.9612700093548,225.41888652655874,6916.818605174427,1127.9946592200558,224.90072630259786,6917.218651552801,1127.5964697349827,226.24763853761945,6916.416846563225,1127.8444978345196,225.12408576819692,6916.678104897146
